1992-07-10, 1859.40
1992-07-15, 1853.30
1992-07-16, 1851.20
1992-07-17, 1801.80
1992-07-20, 1767.90
1992-07-21, 1762.70
1992-07-22, 1727.50
1992-07-23, 1734.60
1992-07-24, 1734.60
1992-07-27, 1755.40
1992-07-28, 1769.00
1992-07-29, 1801.60
1992-07-30, 1782.60
1992-07-31, 1754.70
1992-08-03, 1784.40
1992-08-04, 1787.60
1992-08-05, 1798.00
1992-08-06, 1793.80
1992-08-07, 1777.30
1992-08-10, 1755.20
1992-08-11, 1737.80
1992-08-12, 1730.10
1992-08-13, 1722.40
1992-08-14, 1753.50
1992-08-17, 1757.30
1992-08-18, 1736.70
1992-08-19, 1734.20
1992-08-20, 1724.20
1992-08-21, 1744.20
1992-08-24, 1689.70
1992-08-25, 1667.70
1992-08-26, 1667.80
1992-08-27, 1687.60
1992-08-28, 1687.50
1992-08-31, 1684.90
1992-09-01, 1674.20
1992-09-02, 1711.40
1992-09-03, 1780.50
1992-09-04, 1779.00
1992-09-07, 1779.30
1992-09-08, 1763.70
1992-09-09, 1756.80
1992-09-10, 1774.20
1992-09-11, 1802.00
1992-09-14, 1873.60
1992-09-15, 1836.20
1992-09-16, 1859.80
1992-09-17, 1852.70
1992-09-18, 1882.90
1992-09-21, 1826.10
1992-09-22, 1832.80
1992-09-23, 1828.90
1992-09-24, 1829.50
1992-09-25, 1843.50
1992-09-28, 1770.30
1992-09-29, 1731.90
1992-09-30, 1736.70
1992-10-01, 1724.00
1992-10-02, 1683.30
1992-10-05, 1611.00
1992-10-06, 1612.50
1992-10-07, 1654.20
1992-10-08, 1673.90
1992-10-09, 1657.30
1992-10-12, 1655.10
1992-10-13, 1685.10
1992-10-14, 1667.90
1992-10-15, 1650.00
1992-10-16, 1664.20
1992-10-19, 1679.10
1992-10-20, 1731.30
1992-10-21, 1722.20
1992-10-22, 1730.70
1992-10-23, 1766.40
1992-10-26, 1770.70
1992-10-27, 1774.50
1992-10-28, 1749.90
1992-10-29, 1730.90
1992-10-30, 1742.40
1992-11-03, 1786.90
1992-11-04, 1804.10
1992-11-05, 1804.70
1992-11-06, 1793.60
1992-11-09, 1786.70
1992-11-10, 1798.50
1992-11-12, 1821.50
1992-11-13, 1796.80
1992-11-16, 1772.70
1992-11-17, 1764.40
1992-11-18, 1759.20
1992-11-19, 1722.30
1992-11-20, 1724.20
1992-11-23, 1674.80
1992-11-24, 1720.60
1992-11-25, 1721.00
1992-11-26, 1739.70
1992-11-27, 1749.70
1992-11-30, 1771.40
1992-12-01, 1792.30
1992-12-02, 1783.30
1992-12-03, 1799.40
1992-12-04, 1781.70
1992-12-07, 1788.60
1992-12-08, 1765.90
